Customer_ID,Name,Age,Gender,Marital_Status,City,State,Occupation,Annual_Income,Expenses,Credit_Score,Website_Visits,Search_History,Chatbot_Interactions,Active_Policies,Matured_Policies,Payment_History,Premium_Type,Email_Response_Rate,App_Interactions,Feedback_Score,Propensity_Score,Policy_Type,Total_Premium_Paid,Policy_Maturity_Amount,Years_Completed,Policy_Term,Market_Return_Comparison,Estimated_Alternative_Growth
767,Pooja Singh,37,Female,Married,Hyderabad,Telangana,Mechanic,354162,827738,896,5,Investment Plans,19,3,0,On-time,Yearly,0.6614480558806969,25,8,0.55,Whole Life,490474,678288.7498106428,16,14,1.15,4589669.740327024
768,Priya Sharma,51,Male,Married,Bangalore,Karnataka,Plumber,1901191,233876,407,6,Car Insurance,3,3,2,On-time,Lump Sum,0.7481581407637675,33,3,0.61,Whole Life,304186,444908.6395412837,6,26,1.12,600409.2273153806
769,Meena Bose,55,Male,Single,Kolkata,West Bengal,Software Engineer,224345,928867,769,32,Life Insurance,17,2,2,On-time,Yearly,0.2251968209179708,43,1,0.47,Term,72930,104982.17278331802,8,11,1.12,180571.9944471806
770,Neha Pandey,25,Male,Married,Patna,Bihar,Electrician,969869,118713,468,7,Life Insurance,16,3,1,Late,Monthly,0.915595657976392,51,9,0.62,Whole Life,268656,634615.6093914367,13,24,1.06,573023.9746576991
771,Anjali Singh,45,Female,Single,Jaipur,Rajasthan,Civil Engineer,1889534,1091367,313,17,Retirement Plans,9,5,3,On-time,Yearly,0.3540675317299173,43,10,0.62,Term,457629,938405.0203562959,16,14,1.06,1162538.60111102
772,Manish Agarwal,37,Female,Single,Hyderabad,Telangana,Electrician,981388,941815,599,6,Retirement Plans,15,1,3,On-time,Yearly,0.581931237730812,2,5,0.52,Money Back,264459,369643.7506276828,3,29,1.06,314974.900344
773,Arun Malhotra,51,Male,Single,Jaipur,Rajasthan,Plumber,1463214,249077,702,38,Health Insurance,20,2,2,Late,Monthly,0.9766279872009004,12,9,0.82,Endowment,244695,433702.4205149361,19,15,1.12,2107499.7218383164
774,Pooja Joshi,55,Male,Married,Bangalore,Karnataka,Shop Owner,1718132,785232,590,8,Health Insurance,17,4,1,On-time,Monthly,0.4352818786922294,25,2,0.63,Endowment,380027,760011.2213451621,12,15,1.06,764688.9886022491
775,Vikram Bose,39,Male,Single,Bangalore,Karnataka,Lawyer,1592837,421118,331,4,Car Insurance,17,0,2,Late,Monthly,0.6179416318865222,0,6,0.62,Term,315900,413356.19578259,16,27,1.12,1936591.354151217
776,Sunita Das,24,Male,Single,Kolkata,West Bengal,Software Engineer,1253919,278508,420,18,Retirement Plans,17,2,3,On-time,Yearly,0.8711110614605568,47,6,0.63,Endowment,73268,171970.34722460958,11,27,1.12,254866.40091243936
777,Divya Saxena,57,Female,Single,Chennai,Tamil Nadu,Shop Owner,1076591,1225033,420,6,Retirement Plans,18,5,3,On-time,Lump Sum,0.3035807950276612,64,6,0.49,Whole Life,452430,1015562.651801758,10,13,1.06,810233.2233468835
778,Pankaj Gupta,61,Female,Married,Lucknow,Uttar Pradesh,Farmer,1216226,1079193,594,45,Retirement Plans,14,5,3,Late,Monthly,0.8078003342534842,81,7,0.64,ULIP,232943,432521.29589444166,4,26,1.15,407418.76289374987
779,Divya Yadav,62,Female,Single,Bangalore,Karnataka,Nurse,981203,1386952,894,11,Health Insurance,11,3,0,Late,Monthly,0.0127553700325818,36,10,0.58,Term,278916,685370.4131281149,12,23,1.15,1492270.3584183042
780,Neha Sharma,32,Female,Married,Kolkata,West Bengal,Nurse,258615,604187,869,11,Life Insurance,19,3,0,On-time,Monthly,0.1167939567801145,10,4,0.53,Endowment,441818,770128.2164437758,2,23,1.15,584304.3049999999
781,Pooja Joshi,54,Female,Single,Ahmedabad,Gujarat,Mechanic,905021,260911,353,19,Car Insurance,3,2,1,Late,Monthly,0.1747421585357342,35,7,0.51,Term,204403,506785.23200462246,19,22,1.12,1760474.3278077499
782,Divya Singh,45,Female,Single,Mumbai,Maharashtra,Bank Manager,659664,1079104,551,16,Health Insurance,2,4,1,Late,Yearly,0.6163060606367374,5,6,0.42,Term,68901,142507.66258883933,5,16,1.12,121427.10431416325
783,Amit Malhotra,33,Female,Married,Pune,Maharashtra,Bank Manager,1111900,686977,424,44,Retirement Plans,10,5,2,On-time,Lump Sum,0.6142625687183272,85,8,0.61,ULIP,382130,773841.0137430873,8,21,1.12,946139.8085575362
784,Dinesh Agarwal,24,Female,Married,Bangalore,Karnataka,Bank Manager,822922,754079,686,8,Health Insurance,19,4,1,Late,Yearly,0.6048993776918333,72,4,0.55,Whole Life,214488,303659.53365686303,7,24,1.06,322510.6469905389
785,Sneha Agarwal,51,Female,Single,Jaipur,Rajasthan,Government Employee,956359,1214401,652,37,Health Insurance,19,0,2,On-time,Yearly,0.1163877953000367,83,5,0.59,Term,183268,430039.47733166814,14,28,1.12,895651.2942567144
786,Meena Saxena,49,Female,Single,Lucknow,Uttar Pradesh,Doctor,559926,78622,521,43,Life Insurance,5,1,3,On-time,Lump Sum,0.997900320248226,98,10,0.6,Endowment,410530,720782.5440566652,3,20,1.06,488947.79848000006
787,Rahul Kumar,44,Male,Single,Patna,Bihar,Civil Engineer,1291999,606113,509,42,Life Insurance,0,1,2,On-time,Yearly,0.9314089383331468,54,1,0.54,Money Back,287770,406015.6793366313,18,24,1.06,821393.178033723
788,Kavita Sharma,34,Female,Single,Bangalore,Karnataka,Businessman,618189,760361,454,37,Investment Plans,4,5,1,Late,Yearly,0.3234487377346489,11,2,0.43,Term,158496,192792.91393190128,16,21,1.15,1483145.4779720677
789,Pooja Das,29,Male,Single,Ahmedabad,Gujarat,Nurse,212991,117534,356,24,Retirement Plans,9,1,1,Late,Yearly,0.9479508734631944,51,5,0.44,Term,295001,568668.2323577084,19,12,1.15,4198386.867353469
790,Arun Iyer,41,Male,Married,Indore,Madhya Pradesh,Businessman,652009,150002,891,18,Investment Plans,13,1,2,Late,Yearly,0.9959818683403786,97,8,0.66,ULIP,261531,493147.95574537537,19,26,1.15,3722049.4703605073
791,Divya Verma,44,Female,Married,Jaipur,Rajasthan,Lawyer,1555686,513231,769,40,Health Insurance,7,4,2,On-time,Monthly,0.6437265725251934,99,10,0.77,Whole Life,266693,569432.1482936474,18,12,1.06,761232.2717077795
792,Suresh Gupta,30,Female,Single,Hyderabad,Telangana,Software Engineer,1427232,1125464,806,48,Car Insurance,20,3,2,On-time,Yearly,0.7050482365065089,82,8,0.76,Money Back,433198,1021193.0104665677,16,28,1.06,1100475.2691024642
793,Suresh Reddy,31,Male,Married,Ahmedabad,Gujarat,Electrician,344352,1203289,363,18,Car Insurance,1,2,0,On-time,Yearly,0.1797162365716035,52,1,0.26,Endowment,490177,638812.6658727361,8,29,1.06,781267.6676293046
794,Suresh Nair,51,Male,Single,Lucknow,Uttar Pradesh,Government Employee,1851254,237033,869,6,Investment Plans,0,2,0,Late,Lump Sum,0.8698762593579098,29,1,0.67,Money Back,415196,893063.9418443642,1,13,1.12,465019.52
795,Priya Saxena,40,Male,Single,Chennai,Tamil Nadu,Teacher,654981,1436992,764,9,Car Insurance,4,3,0,On-time,Lump Sum,0.9343074402952708,81,6,0.42,Endowment,199362,287806.0659989368,17,12,1.06,536836.5681160435
796,Sneha Gupta,58,Female,Married,Patna,Bihar,Software Engineer,613718,1403814,705,12,Retirement Plans,11,3,3,On-time,Lump Sum,0.7696313070081704,61,1,0.4,Whole Life,46431,107517.02438168236,12,25,1.15,248417.46264724966
797,Divya Malhotra,63,Male,Married,Mumbai,Maharashtra,Bank Manager,1982226,1454154,627,13,Life Insurance,13,4,0,On-time,Yearly,0.0428068849106855,98,5,0.63,Endowment,367120,831446.9763715586,11,21,1.15,1707985.9293230495
798,Vikram Bose,35,Female,Single,Ahmedabad,Gujarat,Businessman,1812513,871948,898,44,Car Insurance,6,1,2,Late,Monthly,0.9994524447281712,14,7,0.77,ULIP,258360,491667.31689948484,5,17,1.06,345743.96022873605
799,Priya Saxena,32,Female,Single,Indore,Madhya Pradesh,Nurse,528625,952369,386,25,Investment Plans,18,5,2,On-time,Yearly,0.5114468415146328,77,8,0.49,ULIP,364855,774702.3271792207,12,26,1.06,734159.9437315601
800,Rohit Chopra,49,Male,Married,Ahmedabad,Gujarat,Plumber,1135474,271490,417,3,Car Insurance,9,5,1,On-time,Monthly,0.2594707118173127,26,9,0.58,ULIP,46385,74617.46900003661,17,16,1.15,499161.230851848
801,Pankaj Yadav,24,Male,Married,Kolkata,West Bengal,Software Engineer,1216951,248868,563,33,Car Insurance,2,4,2,Late,Lump Sum,0.8678831510942405,0,5,0.61,ULIP,451374,818123.6209767704,6,20,1.06,640282.64577544
802,Vikram Chopra,51,Male,Single,Bangalore,Karnataka,Software Engineer,973495,338834,567,22,Car Insurance,16,4,0,On-time,Yearly,0.7014175818747777,94,5,0.61,Money Back,436235,989436.8036945458,1,27,1.15,501670.24999999994
803,Rajesh Iyer,42,Male,Single,Chennai,Tamil Nadu,Mechanic,1615899,212743,808,37,Investment Plans,8,5,1,Late,Monthly,0.6315570750471744,78,4,0.75,Whole Life,300783,540520.512941756,5,10,1.12,530082.4184979458
804,Sunita Pandey,59,Male,Married,Mumbai,Maharashtra,Nurse,867898,646311,333,10,Life Insurance,4,2,3,On-time,Monthly,0.5787505494231442,35,4,0.42,Endowment,105530,175721.98622173205,14,12,1.15,746699.2293265216
805,Manish Nair,42,Male,Married,Lucknow,Uttar Pradesh,Lawyer,966655,865735,710,14,Life Insurance,10,0,1,On-time,Monthly,0.5024862392962655,56,3,0.52,Endowment,250983,462430.1994426886,5,13,1.12,442317.8026745858
806,Suresh Bose,63,Female,Single,Pune,Maharashtra,Nurse,313665,1224450,576,15,Health Insurance,18,1,0,Late,Monthly,0.5739682042082409,12,3,0.4,ULIP,303707,691457.0244229353,1,22,1.06,321929.42000000004
807,Vikram Reddy,39,Male,Married,Jaipur,Rajasthan,Journalist,1458368,285060,504,36,Car Insurance,2,2,3,Late,Lump Sum,0.6407026471136492,74,6,0.64,ULIP,452557,740279.3727822261,18,15,1.06,1291751.1640247684
808,Divya Chopra,25,Female,Married,Jaipur,Rajasthan,Doctor,1077290,620796,523,50,Health Insurance,10,1,1,Late,Yearly,0.1718035131512366,78,9,0.66,Term,397816,567241.8845153557,16,23,1.12,2438768.680414753
809,Neha Bose,27,Female,Married,Jaipur,Rajasthan,Plumber,904947,1070556,756,39,Retirement Plans,9,3,0,Late,Monthly,0.8992287037689997,29,6,0.58,Whole Life,418992,890617.0319283649,9,14,1.06,707878.1679904563
810,Dinesh Saxena,30,Female,Single,Pune,Maharashtra,Journalist,479385,636562,536,40,Retirement Plans,8,4,1,Late,Yearly,0.6147404132299688,70,9,0.54,Money Back,449660,1022424.1720642109,19,25,1.12,3872814.4217160842
811,Sunita Gupta,22,Male,Single,Patna,Bihar,Nurse,1778049,1201236,442,12,Car Insurance,4,1,3,On-time,Lump Sum,0.2618938926735273,23,2,0.51,Endowment,482132,641635.1134341606,5,24,1.06,645201.3741794433
812,Neha Saxena,23,Male,Single,Lucknow,Uttar Pradesh,Lawyer,1291331,600321,838,25,Life Insurance,14,3,3,Late,Monthly,0.4088965424599518,47,9,0.73,Term,421927,637884.5742046107,2,24,1.15,557998.4574999999
813,Rajesh Kumar,35,Male,Single,Indore,Madhya Pradesh,Shop Owner,945323,571609,861,15,Car Insurance,1,5,1,On-time,Yearly,0.5787380445849656,65,1,0.52,Term,225390,312066.7868038995,15,13,1.06,540160.2511427394
814,Kavita Iyer,65,Female,Married,Chennai,Tamil Nadu,Journalist,405041,1125689,613,43,Retirement Plans,14,3,3,On-time,Yearly,0.4372169690046101,61,5,0.49,Endowment,365114,603286.5647129345,7,17,1.15,971210.4986374667
815,Pooja Nair,48,Male,Single,Delhi,Delhi,Bank Manager,215941,1064543,451,18,Retirement Plans,1,5,2,On-time,Yearly,0.1742579991531777,0,4,0.31,Money Back,263373,470240.9748774318,4,25,1.15,460641.02308124985
816,Kavita Malhotra,51,Female,Married,Patna,Bihar,Farmer,485292,674122,501,23,Car Insurance,4,1,0,On-time,Yearly,0.5955296134472576,5,6,0.44,Term,367697,799179.956909116,1,25,1.12,411820.64
817,Vikram Malhotra,40,Female,Single,Patna,Bihar,Software Engineer,962415,288782,570,31,Life Insurance,1,3,3,Late,Lump Sum,0.3231147862109979,30,3,0.54,Term,181779,372009.24388186756,13,13,1.06,387721.5662010224
818,Suman Yadav,63,Female,Single,Jaipur,Rajasthan,Bank Manager,1879125,1257274,543,27,Health Insurance,1,3,1,Late,Monthly,0.3052483888773142,98,9,0.63,Whole Life,190182,381734.66786623787,7,22,1.12,420431.8114233034
819,Amit Ghosh,25,Female,Single,Patna,Bihar,Software Engineer,633546,936018,360,46,Car Insurance,11,2,0,Late,Lump Sum,0.9355465259088304,60,10,0.53,Money Back,212860,352940.49047593033,15,22,1.06,510131.3769832003
820,Arun Mehta,36,Female,Married,Lucknow,Uttar Pradesh,Plumber,903193,1403703,702,5,Car Insurance,5,4,2,On-time,Yearly,0.2741723814157876,35,10,0.49,Term,102879,235992.26765794912,14,11,1.15,727941.5333448614
821,Manish Pandey,39,Female,Married,Ahmedabad,Gujarat,Doctor,1133475,1368954,730,25,Retirement Plans,9,1,1,Late,Lump Sum,0.2766745736905452,24,5,0.54,Money Back,452043,819406.2845158189,19,12,1.15,6433372.750190894
822,Suresh Singh,27,Female,Single,Lucknow,Uttar Pradesh,Software Engineer,1508724,1368072,416,33,Investment Plans,4,0,0,On-time,Yearly,0.3979904043173856,61,7,0.54,Endowment,258260,638634.733679332,18,17,1.06,737161.6296312656
823,Pankaj Saxena,55,Female,Single,Pune,Maharashtra,Government Employee,732745,909783,574,20,Investment Plans,20,2,2,On-time,Yearly,0.328039771780463,54,10,0.59,ULIP,418871,847956.0770930956,10,24,1.06,750134.165498602
824,Arun Iyer,57,Male,Married,Bangalore,Karnataka,Software Engineer,1326342,997928,778,35,Health Insurance,16,2,2,On-time,Lump Sum,0.6325046240062242,27,1,0.63,Term,327003,446079.23407156224,9,20,1.12,906805.0729224843
825,Suman Verma,35,Male,Single,Kolkata,West Bengal,Businessman,1060273,1345991,446,24,Investment Plans,5,3,2,On-time,Yearly,0.6949405187074618,58,8,0.48,Whole Life,466841,970576.8320339149,8,18,1.06,744073.6289620529
826,Vikram Mehta,64,Female,Single,Indore,Madhya Pradesh,Farmer,233047,1212536,602,19,Retirement Plans,14,4,1,Late,Monthly,0.7268781303388169,4,5,0.41,Endowment,334242,542352.8412236985,10,16,1.06,598576.5157878767
827,Kavita Iyer,26,Female,Married,Jaipur,Rajasthan,Businessman,1917011,1461341,769,23,Health Insurance,14,1,3,Late,Lump Sum,0.2919081880278463,54,1,0.64,Money Back,166323,347985.1978347483,17,22,1.06,447870.04804709373
828,Meena Saxena,59,Female,Married,Pune,Maharashtra,Nurse,1808481,1224623,606,21,Investment Plans,2,1,3,Late,Lump Sum,0.429306382960734,39,10,0.64,Endowment,142413,183788.74628322848,2,11,1.12,178642.86720000004
829,Priya Verma,46,Male,Single,Lucknow,Uttar Pradesh,Farmer,1171733,1090637,633,38,Retirement Plans,17,2,1,Late,Monthly,0.3961176230491782,78,2,0.59,Term,282670,403467.85660048696,6,17,1.06,400972.7974614037
830,Rohit Singh,29,Male,Single,Delhi,Delhi,Nurse,953191,1459853,772,31,Retirement Plans,16,4,1,Late,Monthly,0.9226222386276656,1,1,0.52,Money Back,350904,811450.9152287988,5,16,1.15,705793.2825224998
831,Vikram Mehta,56,Female,Married,Ahmedabad,Gujarat,Plumber,1063239,1409808,900,21,Retirement Plans,14,2,0,Late,Yearly,0.9181365120860276,34,2,0.55,ULIP,67837,101438.93349274543,9,21,1.12,188117.34366914848
832,Sunita Das,65,Male,Single,Lucknow,Uttar Pradesh,Civil Engineer,1808954,160037,639,32,Retirement Plans,6,2,0,On-time,Yearly,0.7801070229142326,55,2,0.71,Endowment,280550,641941.4539929789,5,28,1.12,494424.9592217602
833,Suman Saxena,47,Female,Single,Hyderabad,Telangana,Teacher,951954,955429,620,49,Investment Plans,6,1,3,Late,Monthly,0.4684382883554704,96,10,0.61,Term,293680,459039.1421544786,18,16,1.15,3634423.2147904783
834,Sneha Reddy,30,Female,Single,Patna,Bihar,Software Engineer,1024808,1084183,343,29,Life Insurance,2,2,3,Late,Yearly,0.2864116941295005,41,4,0.43,Whole Life,48541,98817.17003500764,9,19,1.15,170761.2330860848
835,Pooja Iyer,31,Female,Single,Kolkata,West Bengal,Businessman,1168172,1246176,787,45,Health Insurance,2,2,3,On-time,Monthly,0.3805967027484703,100,8,0.61,Money Back,99083,208311.67765759697,17,25,1.15,1066258.3213645285
836,Vikram Nair,65,Female,Married,Delhi,Delhi,Electrician,607251,1294158,390,45,Car Insurance,4,0,3,On-time,Yearly,0.6091431984682373,5,3,0.39,Endowment,464243,866486.8947336145,17,12,1.06,1250100.9163827428
837,Neha Sharma,61,Female,Single,Kolkata,West Bengal,Teacher,1793678,1119683,318,24,Health Insurance,0,2,1,On-time,Lump Sum,0.1627382179570832,72,3,0.51,Endowment,54531,87080.76546423428,12,19,1.15,291754.48850158666
838,Meena Reddy,35,Female,Single,Kolkata,West Bengal,Journalist,552559,743882,776,37,Car Insurance,2,1,2,Late,Lump Sum,0.4390049269674869,2,7,0.53,ULIP,290856,429430.76055392897,7,15,1.06,437339.8826091912
839,Kavita Patel,25,Male,Married,Lucknow,Uttar Pradesh,Nurse,837819,716547,350,26,Health Insurance,2,4,3,On-time,Lump Sum,0.5188782355600343,81,3,0.42,ULIP,386245,480158.9889288536,3,27,1.12,542646.4153600001
840,Rajesh Singh,51,Male,Married,Delhi,Delhi,Journalist,1366903,372131,512,14,Car Insurance,4,2,0,Late,Lump Sum,0.3344227295760901,18,10,0.63,Whole Life,347599,554465.7046623366,10,27,1.12,1079589.7313722398
841,Suresh Reddy,32,Male,Single,Bangalore,Karnataka,Lawyer,685138,133731,725,44,Retirement Plans,4,1,2,Late,Monthly,0.7185363687079162,33,4,0.6,Whole Life,94744,194141.03205392463,2,14,1.15,125298.93999999997
842,Meena Singh,63,Female,Married,Lucknow,Uttar Pradesh,Teacher,1698862,1188130,462,48,Health Insurance,11,4,3,On-time,Monthly,0.3487983008336198,98,5,0.64,Term,272859,660263.1887941449,3,16,1.06,324979.434744
843,Dinesh Ghosh,25,Female,Married,Kolkata,West Bengal,Lawyer,1394013,1426037,641,8,Health Insurance,14,4,0,Late,Monthly,0.8241400349685399,16,10,0.59,Term,149749,349299.4000187327,16,11,1.15,1401294.3681912425
844,Suresh Bose,29,Male,Single,Jaipur,Rajasthan,Civil Engineer,1875592,421444,845,2,Investment Plans,1,3,3,On-time,Monthly,0.778787678713839,39,6,0.7,Whole Life,287253,630774.3268303239,2,20,1.15,379892.0924999999
845,Manish Joshi,49,Male,Married,Patna,Bihar,Doctor,1862474,693703,753,20,Investment Plans,15,2,1,Late,Yearly,0.4991741292067423,10,9,0.78,Whole Life,331412,737385.5841989408,10,22,1.06,593508.4168066605
846,Neha Agarwal,32,Male,Single,Chennai,Tamil Nadu,Plumber,1920415,995715,454,50,Investment Plans,19,1,3,On-time,Monthly,0.0210444236343914,84,3,0.71,Money Back,251809,519854.738627203,6,14,1.15,582449.5183312653
847,Vikram Singh,56,Female,Single,Chennai,Tamil Nadu,Mechanic,1199460,1079468,716,6,Investment Plans,5,5,0,Late,Lump Sum,0.7622590789635492,52,6,0.53,ULIP,336759,518060.92442719045,11,15,1.12,1171433.017209043
848,Pankaj Chopra,40,Female,Married,Mumbai,Maharashtra,Electrician,450076,533760,775,37,Investment Plans,10,2,3,On-time,Monthly,0.8533402020967273,38,9,0.6,Term,102503,243890.87590217157,7,23,1.15,272660.01780768816
849,Suresh Iyer,56,Female,Single,Chennai,Tamil Nadu,Shop Owner,1444583,1479786,707,1,Retirement Plans,3,4,1,On-time,Yearly,0.9101297377996312,90,4,0.48,ULIP,274346,568431.7448947533,15,21,1.06,657486.154044128
850,Meena Das,33,Male,Single,Bangalore,Karnataka,Bank Manager,1053743,922729,510,18,Retirement Plans,20,5,1,On-time,Yearly,0.797491191558972,52,10,0.62,ULIP,442975,854309.5450611284,6,13,1.06,628368.5037516019
851,Manish Iyer,53,Male,Single,Lucknow,Uttar Pradesh,Plumber,1595279,925960,807,5,Car Insurance,4,3,3,Late,Monthly,0.397491238296602,70,3,0.59,Whole Life,105708,142101.81725510425,9,15,1.12,293136.6092925446
852,Anjali Reddy,24,Male,Single,Bangalore,Karnataka,Plumber,807968,1012224,747,31,Car Insurance,6,2,1,On-time,Yearly,0.776498830823657,79,9,0.57,Money Back,211184,376155.07135218097,12,19,1.06,424943.6997081191
853,Pooja Bose,65,Female,Married,Lucknow,Uttar Pradesh,Shop Owner,390456,606945,786,17,Retirement Plans,1,2,3,On-time,Monthly,0.4695438116491931,84,3,0.44,Endowment,122471,220259.89918208244,19,27,1.06,370548.19662016956
854,Pankaj Agarwal,41,Male,Single,Ahmedabad,Gujarat,Farmer,853199,813548,610,29,Investment Plans,0,2,2,Late,Monthly,0.7951821854923405,13,9,0.53,Money Back,274225,637280.4425677605,3,24,1.12,385266.3808000001
855,Sneha Reddy,57,Male,Married,Pune,Maharashtra,Government Employee,413499,567653,750,12,Investment Plans,18,4,1,On-time,Yearly,0.3249063009953243,16,6,0.55,Money Back,177661,339446.6902808175,15,17,1.15,1445638.506098607
856,Rohit Singh,47,Female,Single,Ahmedabad,Gujarat,Farmer,1487014,110442,528,36,Car Insurance,13,4,0,Late,Lump Sum,0.85726360255798,6,9,0.76,ULIP,181087,306855.67247482593,2,18,1.12,227155.53280000004
857,Rajesh Joshi,24,Male,Married,Lucknow,Uttar Pradesh,Software Engineer,1989684,348113,555,14,Retirement Plans,15,5,1,On-time,Lump Sum,0.8333377297512725,24,3,0.72,Money Back,180081,444771.33394608647,2,14,1.15,238157.12249999997
858,Rahul Joshi,36,Male,Married,Delhi,Delhi,Shop Owner,1254098,851213,673,20,Health Insurance,17,2,2,Late,Yearly,0.0334630178246218,72,5,0.63,Term,365453,491145.72489074664,3,19,1.12,513435.15238400013
859,Neha Das,35,Female,Married,Delhi,Delhi,Farmer,695855,301493,493,37,Health Insurance,2,0,2,Late,Lump Sum,0.9546335568111598,64,6,0.53,ULIP,408590,714751.7810211707,6,29,1.15,945093.4982267182
860,Anjali Mehta,30,Male,Married,Patna,Bihar,Mechanic,352595,690133,726,43,Investment Plans,10,1,3,On-time,Yearly,0.2751091723216263,48,3,0.51,Term,213118,267384.6791401334,15,15,1.12,1166515.387481343
861,Dinesh Agarwal,58,Female,Single,Hyderabad,Telangana,Businessman,1060375,831363,682,22,Retirement Plans,2,1,3,On-time,Yearly,0.392806428170648,4,7,0.55,Endowment,388805,840547.9481772223,10,25,1.15,1572933.0754319127
862,Rajesh Joshi,40,Male,Married,Lucknow,Uttar Pradesh,Lawyer,1183168,1205518,893,35,Life Insurance,12,0,3,Late,Yearly,0.949980251382286,45,2,0.61,ULIP,177215,424164.01705736417,9,12,1.12,491431.1520015353
863,Manish Joshi,39,Male,Married,Delhi,Delhi,Civil Engineer,516658,843299,806,35,Life Insurance,1,5,2,On-time,Monthly,0.3786570328503831,84,5,0.5,Endowment,26154,40906.12521218255,1,19,1.15,30077.1
864,Sneha Bose,31,Male,Married,Mumbai,Maharashtra,Electrician,1661443,930507,633,29,Life Insurance,14,3,3,Late,Yearly,0.4279658887242892,83,1,0.63,ULIP,172876,400353.87843382225,16,20,1.12,1059797.9327009995
865,Manish Patel,42,Female,Married,Bangalore,Karnataka,Lawyer,427613,1419437,422,29,Life Insurance,20,1,2,On-time,Lump Sum,0.2496597838311706,63,7,0.44,Whole Life,454904,718695.4144830508,6,20,1.06,645290.0182417037
866,Manish Saxena,53,Male,Married,Chennai,Tamil Nadu,Software Engineer,1565853,1339598,542,12,Investment Plans,4,4,3,Late,Yearly,0.6468275480590591,42,6,0.53,Money Back,84288,200942.694000035,9,26,1.15,296514.75689334614
867,Anjali Joshi,43,Female,Married,Patna,Bihar,Teacher,346527,198362,650,29,Retirement Plans,7,5,1,On-time,Monthly,0.4775332078610014,77,10,0.57,Whole Life,71195,155215.81304454492,4,13,1.12,112026.71083520004
868,Divya Sharma,32,Female,Married,Ahmedabad,Gujarat,Lawyer,1575731,1441406,301,5,Investment Plans,19,2,2,Late,Lump Sum,0.9766139833639408,77,6,0.52,Endowment,302725,680035.0252251219,2,13,1.15,400353.81249999994
869,Divya Chopra,41,Male,Married,Mumbai,Maharashtra,Journalist,688888,1282392,845,22,Health Insurance,2,1,2,On-time,Monthly,0.7886665728093809,83,5,0.47,Money Back,465864,569941.9878237252,4,26,1.15,814799.0476499997
870,Rahul Das,59,Male,Married,Mumbai,Maharashtra,Mechanic,1171494,1464331,388,25,Car Insurance,4,2,0,On-time,Yearly,0.598382560060274,59,9,0.48,ULIP,312231,765482.2127794543,1,18,1.12,349698.72000000003
871,Meena Patel,62,Female,Single,Mumbai,Maharashtra,Doctor,703657,715363,748,45,Life Insurance,0,2,3,Late,Monthly,0.5466789258815169,20,6,0.55,Money Back,201002,431083.4195725548,19,28,1.15,2860614.5643973476
872,Amit Iyer,52,Male,Single,Delhi,Delhi,Civil Engineer,323521,591716,357,25,Retirement Plans,8,2,1,Late,Lump Sum,0.3569358172874011,9,1,0.37,Term,184053,293781.0593668352,10,14,1.12,571640.6802903772
873,Manish Bose,44,Female,Single,Kolkata,West Bengal,Mechanic,1132982,561095,725,21,Retirement Plans,7,2,1,Late,Lump Sum,0.9852035056597848,71,2,0.57,Money Back,89298,203439.87021733492,15,15,1.06,214007.85352741624
874,Vikram Iyer,63,Female,Married,Jaipur,Rajasthan,Journalist,835441,693760,402,14,Car Insurance,12,4,2,Late,Yearly,0.0254064230138916,95,8,0.51,Term,328311,514127.65802464524,19,12,1.15,4672447.180883064
875,Dinesh Verma,35,Male,Single,Kolkata,West Bengal,Journalist,997103,1374856,436,24,Health Insurance,18,0,1,On-time,Lump Sum,0.7899353842910264,22,1,0.46,Money Back,226376,528492.8801413083,16,10,1.06,575074.652972404
876,Anjali Singh,46,Male,Married,Delhi,Delhi,Bank Manager,654926,868664,781,20,Health Insurance,0,0,0,On-time,Yearly,0.6693519281242889,94,10,0.52,Term,456624,614777.7806488984,4,29,1.15,798638.2298999997
877,Anjali Yadav,47,Female,Single,Jaipur,Rajasthan,Bank Manager,1186896,990193,581,11,Life Insurance,0,5,1,Late,Monthly,0.2763808095026104,27,8,0.51,Endowment,59499,125827.99556482186,2,25,1.15,78687.42749999999
878,Pankaj Das,48,Female,Single,Indore,Madhya Pradesh,Nurse,249347,349269,411,28,Retirement Plans,1,1,0,On-time,Lump Sum,0.2522111208612223,20,8,0.43,Whole Life,407960,776310.3556916749,13,20,1.15,2510091.2379834107
879,Priya Chopra,61,Male,Married,Hyderabad,Telangana,Mechanic,1751464,1301199,656,14,Life Insurance,7,4,3,On-time,Yearly,0.8041212303287266,84,6,0.6,ULIP,465485,616997.9522166022,1,22,1.12,521343.20000000007
880,Anjali Saxena,62,Female,Married,Patna,Bihar,Civil Engineer,1462428,890350,445,3,Investment Plans,10,1,1,Late,Lump Sum,0.5080880494062417,69,8,0.57,Money Back,189631,287188.93911051744,17,19,1.06,510633.1961377466
881,Arun Nair,65,Female,Single,Chennai,Tamil Nadu,Government Employee,375572,557233,643,16,Car Insurance,7,5,0,Late,Lump Sum,0.9875746600978672,49,2,0.43,Whole Life,265198,322513.98329647275,13,12,1.15,1631706.971592128
882,Neha Agarwal,41,Male,Married,Hyderabad,Telangana,Nurse,1732852,1254625,707,47,Life Insurance,2,5,3,On-time,Yearly,0.1666186992560748,21,8,0.68,ULIP,487535,882145.0270555592,4,18,1.12,767145.7611776002
